geo_id,metro_name,state,PC1,PC2,PC3,median_income
21700,"Eureka-Arcata, CA",California,-2.873204237,-35.00814062,3.093156641,48041
49620,"York-Hanover, PA",Pennsylvania,-6.409109291,-34.33412009,1.910742189,66457
30020,"Lawton, OK",Oklahoma,-2.535709559,-33.03425056,1.081794035,52076
17020,"Chico, CA",California,-3.94888033,-35.05459923,2.671076485,52537
35140,"Newberry, SC",South Carolina,-1.257961538,-32.25518305,1.030178809,44226
31700,"Manchester-Nashua, NH",New Hampshire,-6.295753019,-36.13446909,4.356060804,81460
40820,"Ruston, LA",Louisiana,-1.442586946,-32.4634358,0.806695688,35467
32620,"McComb, MS",Mississippi,-1.216426743,-31.47835481,0.111052329,31784
46620,"Uvalde, TX",Texas,-1.008583516,-31.46221742,0.373466608,41679
23380,"Fremont, OH",Ohio,-1.463502945,-31.98517349,1.347860552,54089
36540,"Omaha, NE-IA",Iowa,-12.58232801,-35.30983911,0.529991785,67885
22900,"Fort Smith, AR-OK",Arkansas,-4.008562652,-32.57883245,-0.096009838,44750
27700,"Jesup, GA",Georgia,-1.02512878,-31.53494436,0.610965314,45483
23300,"Freeport, IL",Illinois,-1.319959018,-31.6768088,1.074333564,48805
24300,"Grand Junction, CO",Colorado,-2.853365063,-34.51083042,2.548792345,55379
46180,"Tupelo, MS",Mississippi,-2.764727752,-32.35420272,0.418198473,46258
21340,"El Paso, TX",Texas,-11.14988869,-34.13518079,-1.372514644,46795
11460,"Ann Arbor, MI",Michigan,-5.847990501,-35.6698726,3.902797646,72586
44420,"Staunton-Stuarts Draft, VA",Virginia,-2.400626581,-33.62062673,2.36574097,57140
32280,"Martin, TN",Tennessee,-1.132830151,-31.57034228,0.539507316,39937
41460,"Salina, KS",Kansas,-1.566845851,-32.44951652,1.533506299,52383
37420,"Pampa, TX",Texas,-1.019729903,-31.66726122,0.87606673,49327
32740,"Meadville, PA",Pennsylvania,-1.823344272,-31.88421035,0.998058322,50304
12620,"Bangor, ME",Maine,-2.810719629,-33.02332372,1.380116031,50808
23180,"Frankfort, KY",Kentucky,-1.718832272,-32.75966665,1.759250715,56024
39580,"Raleigh-Cary, NC",North Carolina,-17.82188732,-37.41682859,0.856650247,75851
36220,"Odessa, TX",Texas,-2.903553743,-34.10486066,1.619094195,62973
12460,"Bainbridge, GA",Georgia,-1.054581349,-31.71848744,0.627565569,41481
44780,"Sturgis, MI",Michigan,-1.518032577,-32.24808339,1.280926852,52086
19140,"Dalton, GA",Georgia,-2.462142793,-32.3960945,0.579682501,48481
36980,"Owensboro, KY",Kentucky,-2.261010946,-32.56428554,1.190265595,52046
13980,"Blacksburg-Christiansburg-Radford, VA",Virginia,-3.072286884,-33.59207176,1.841096769,55065
31740,"Manhattan, KS",Kansas,-2.756019445,-34.13167086,1.966681697,54141
14180,"Blytheville, AR",Arkansas,-1.223014106,-31.2427229,0.256243285,39962
35220,"New Castle, IN",Indiana,-1.310327885,-31.74371898,1.091960692,49832
35100,"New Bern, NC",North Carolina,-2.507858653,-33.51743171,1.518277927,51017
49220,"Wisconsin Rapids-Marshfield, WI",Wisconsin,-1.72809907,-32.57417341,1.632807907,54913
28340,"Kendallville, IN",Indiana,-1.323741662,-32.37086242,1.450023684,56789
27780,"Johnstown, PA",Pennsylvania,-2.407642732,-31.38376034,0.664136567,46659
11220,"Amsterdam, NY",New York,-1.416983061,-31.93203723,1.375598496,49462
28740,"Kingston, NY",New York,-3.322523681,-34.75546209,3.481726579,64304
19780,"Des Moines-West Des Moines, IA",Iowa,-9.498180277,-35.15223484,1.24812959,70126
10940,"Alma, MI",Michigan,-1.227598777,-31.75955209,0.889739069,47848
17820,"Colorado Springs, CO",Colorado,-10.16547665,-37.22224428,2.618316134,68687
27100,"Jackson, MI",Michigan,-2.781303329,-32.6568445,1.327473794,53658
11700,"Asheville, NC",North Carolina,-6.795077662,-34.81680218,1.237445003,52735
28780,"Kingsville, TX",Texas,-1.196492997,-32.15851928,0.813089058,43500
15260,"Brunswick-St. Simons, GA",Georgia,-2.37527688,-33.32538158,1.526586884,50671
45500,"Texarkana, TX-AR",Arkansas,-2.638236449,-32.42284198,0.61498552,47377
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",North Carolina,-24.10398639,-38.37159421,0.001169021,66759
45140,"Tahlequah, OK",Oklahoma,-1.49885488,-32.39084532,0.295085819,42774
16220,"Casper, WY",Wyoming,-1.973797677,-34.11933583,2.635941185,62772
43380,"Sidney, OH",Ohio,-1.365913593,-32.68239327,1.925506718,63806
24420,"Grants Pass, OR",Oregon,-2.009122318,-34.02514816,2.665042866,45616
49380,"Worthington, MN",Minnesota,-1.02490756,-32.10276164,1.479358968,55304
35660,"Niles, MI",Michigan,-2.81637298,-32.717945,1.42909273,50795
45660,"Tiffin, OH",Ohio,-1.422370769,-31.77139747,1.145603783,52500
35940,"Norwalk, OH",Ohio,-1.455212074,-32.06653768,1.260362293,52560
25260,"Hanford-Corcoran, CA",California,-2.7400101,-34.23799254,2.10899886,57848
42660,"Seattle-Tacoma-Bellevue, WA",Washington,-51.97851868,-40.88332351,3.591543862,86856
41660,"San Angelo, TX",Texas,-2.412591604,-33.29866365,1.534066714,53883
20660,"Easton, MD",Maryland,-1.66478857,-36.43117086,5.436650913,73547
18500,"Corning, NY",New York,-1.991957256,-32.1513168,1.117205014,53663
31060,"Los Alamos, NM",New Mexico,-1.435556892,-37.0947952,6.559752296,121324
39150,"Prescott Valley-Prescott, AZ",Arizona,-3.914931923,-34.73897727,2.344342735,52451
24020,"Glens Falls, NY",New York,-2.507223742,-33.56605603,2.399423187,59395
34540,"Mount Vernon, OH",Ohio,-1.528097377,-32.60055093,1.758516422,57749
26220,"Hood River, OR",Oregon,-1.3998044,-35.94953273,4.943394426,65679
42420,"Scottsbluff, NE",Nebraska,-1.269571326,-32.28208312,1.411436814,49766
37580,"Paris, TX",Texas,-1.380158904,-32.0379741,0.84848695,45117
24260,"Grand Island, NE",Nebraska,-1.75823131,-32.73374285,1.582505569,57086
26980,"Iowa City, IA",Iowa,-3.270646905,-34.64188115,2.743178686,62544
33300,"Milledgeville, GA",Georgia,-1.450766551,-32.09460978,0.629965722,41584
18180,"Concord, NH",New Hampshire,-2.904144409,-35.10310205,3.799218773,75737
17500,"Clewiston, FL",Florida,-1.255224863,-31.97807956,0.399937368,40820
42380,"Sayre, PA",Pennsylvania,-1.558309632,-32.53842662,1.616178072,52358
22420,"Flint, MI",Michigan,-5.93612706,-32.45355334,0.156686647,48588
30280,"Lewisburg, TN",Tennessee,-1.15223064,-32.54581309,1.550525612,53197
48700,"Williamsport, PA",Pennsylvania,-2.269379878,-32.71256541,1.708886558,54241
30140,"Lebanon, PA",Pennsylvania,-2.578009094,-33.37672128,2.211297076,60281
48620,"Wichita, KS",Kansas,-8.896163134,-33.83136048,0.022829729,57379
41760,"Sandpoint, ID",Idaho,-1.447356713,-33.87916674,2.759441883,50256
19860,"Dickinson, ND",North Dakota,-1.444364767,-34.73621725,3.468138025,72123
40780,"Russellville, AR",Arkansas,-1.798365183,-32.11263099,0.600021774,43633
44180,"Springfield, MO",Missouri,-6.71153354,-33.3769788,0.248080003,48549
29900,"Laurinburg, NC",North Carolina,-1.154168401,-31.41549559,0.137165742,37238
40180,"Riverton, WY",Wyoming,-1.413210031,-33.35325182,1.995732335,55896
32260,"Marshalltown, IA",Iowa,-1.228924779,-31.92829485,1.337838242,56437
33340,"Milwaukee-Waukesha, WI",Wisconsin,-21.22618207,-34.2421491,0.405768197,62389
14420,"Borger, TX",Texas,-0.971212033,-31.71299354,0.943225147,52524
15060,"Brookings, OR",Oregon,-1.203563116,-33.96030893,3.145201513,48440
10660,"Albert Lea, MN",Minnesota,-1.131625552,-32.00419445,1.511864562,53631
43100,"Sheboygan, WI",Wisconsin,-2.254568989,-32.91342463,1.994351438,60696
49420,"Yakima, WA",Washington,-4.018515145,-33.86010295,0.555266103,51637
39820,"Redding, CA",California,-3.244164854,-34.71156381,2.711099527,54667
40760,"Ruidoso, NM",New Mexico,-1.074314966,-32.73514076,1.901887605,46216
23500,"Gaffney, SC",South Carolina,-1.412868239,-31.75175906,0.329384308,36883
18860,"Crescent City, CA",California,-1.217538683,-33.33337426,2.10836267,45283
43940,"Spearfish, SD",South Dakota,-1.204380398,-33.29160744,2.299741113,52641
36580,"Oneonta, NY",New York,-1.619690506,-32.69678714,1.934238628,54028
16500,"Centralia, WA",Washington,-1.856015685,-33.61561635,2.305523093,53484
26580,"Huntington-Ashland, WV-KY-OH",Kentucky,-5.261795894,-32.57588987,-0.096815132,45441
11180,"Ames, IA",Iowa,-2.593083512,-33.79008486,2.176706291,58600
18140,"Columbus, OH",Ohio,-27.2652966,-35.67882727,-1.497073816,65150
28260,"Kearney, NE",Nebraska,-1.582272864,-33.25043624,2.015152862,59493
36100,"Ocala, FL",Florida,-5.1880615,-33.47466059,0.385511825,45371
19740,"Denver-Aurora-Centennial, CO",Colorado,-37.77685902,-40.5642119,0.815975955,79664
47020,"Victoria, TX",Texas,-2.111387762,-33.36846717,1.718672633,57163
47580,"Warner Robins, GA",Georgia,-3.133376065,-33.56214785,1.492837119,58832
29420,"Lake Havasu City-Kingman, AZ",Arizona,-3.53410858,-33.43611998,0.795875918,45587
39500,"Quincy, IL-MO",Illinois,-1.733488018,-32.25173734,1.322200607,52132
32140,"Marshall, MN",Minnesota,-1.129624817,-32.56161002,1.704287093,57730
22540,"Fond du Lac, WI",Wisconsin,-2.139766121,-33.08659202,2.050654878,62391
23460,"Gadsden, AL",Alabama,-1.987604026,-31.84573928,0.624965061,44637
19300,"Daphne-Fairhope-Foley, AL",Alabama,-3.720975174,-34.66756716,2.186242032,58320
12180,"Auburn, NY",New York,-1.794211517,-32.5105264,1.739374803,58377
28100,"Kankakee, IL",Illinois,-2.229800617,-33.15053519,1.918498438,58902
13100,"Beatrice, NE",Nebraska,-1.005573577,-31.92236779,1.409777632,53110
42700,"Sebring, FL",Florida,-2.095645584,-32.47938523,0.828236487,40942
37220,"Pahrump, NV",Nevada,-1.370312421,-33.02010828,1.743931958,47300
20460,"Durant, OK",Oklahoma,-1.390149243,-32.31844394,0.74938698,44212
33180,"Middlesborough, KY",Kentucky,-0.945260887,-30.49935574,-0.558264004,26272
20300,"Dumas, TX",Texas,-0.990019454,-32.22826724,1.327611526,54871
47180,"Vincennes, IN",Indiana,-1.202200235,-31.61308849,0.870881612,47380
33660,"Mobile, AL",Alabama,-6.235821248,-33.06485516,0.025587071,47302
39380,"Pueblo, CO",Colorado,-2.930097823,-33.02722694,1.323669366,46783
37340,"Palm Bay-Melbourne-Titusville, FL",Florida,-8.326081565,-34.91769992,1.563066293,56775
46820,"Vermillion, SD",South Dakota,-1.070428922,-33.05400896,1.710794837,50724
22140,"Farmington, NM",New Mexico,-2.807083634,-34.10997628,-0.233639557,50518
44940,"Sumter, SC",South Carolina,-2.57976372,-32.45026761,0.377031359,44486
29660,"Laramie, WY",Wyoming,-1.473260287,-33.81421572,2.454394923,49322
23420,"Fresno, CA",California,-13.11530001,-36.16491568,-0.157020545,53969
44700,"Stockton-Lodi, CA",California,-10.0883218,-36.48895282,2.939842475,64432
48780,"Williston, ND",North Dakota,-1.599841505,-35.77532195,4.044948957,87161
15860,"Ca̱on City, CO",Colorado,-1.374642145,-32.89987532,1.871640611,49409
29740,"Las Cruces, NM",New Mexico,-3.57349687,-32.96209254,0.236052703,40973
17140,"Cincinnati, OH-KY-IN",Indiana,-28.47782415,-35.26409312,-2.218106778,63987
20740,"Eau Claire, WI",Wisconsin,-3.033135752,-33.52042905,1.949188751,59584
24140,"Goldsboro, NC",North Carolina,-2.402420481,-32.57393023,0.625937359,44416
12740,"Barre, VT",Vermont,-1.712514021,-34.17024014,3.315178603,62791
33260,"Midland, TX",Texas,-3.267215281,-36.23509606,3.228353855,79140
47460,"Walla Walla, WA",Washington,-1.716831634,-34.06898356,2.849926838,57858
41500,"Salinas, CA",California,-6.73975154,-39.44420094,5.597005831,71015
41420,"Salem, OR",Oregon,-6.234716822,-35.14636623,1.979801201,60178
36840,"Ottawa, KS",Kansas,-1.085460345,-32.45833654,1.676826281,56582
33420,"Mineral Wells, TX",Texas,-1.151846197,-32.49387356,1.321635631,50154
37260,"Palatka, FL",Florida,-1.655309272,-31.8998409,0.28258901,37670
29300,"LaGrange, GA-AL",Alabama,-2.04908788,-32.21491795,0.825771071,44439
15540,"Burlington-South Burlington, VT",Vermont,-3.951062873,-35.98227519,4.204256589,71413
18300,"Coos Bay-North Bend, OR",Oregon,-1.669536498,-33.0939099,2.034663743,45051
26020,"Hobbs, NM",New Mexico,-1.702118499,-33.08165085,1.527788152,60546
10140,"Aberdeen, WA",Washington,-1.779908139,-32.97709107,1.76469216,51240
33380,"Minden, LA",Louisiana,-1.230384664,-31.50482267,0.11473278,28951
31930,"Marietta, OH",Ohio,-1.52696451,-32.2510191,1.297418985,50021
46780,"Van Wert, OH",Ohio,-1.077941107,-31.90125412,1.332165084,54254
29620,"Lansing-East Lansing, MI",Michigan,-7.888335069,-33.7339389,0.86707681,57925
15620,"Cadillac, MI",Michigan,-1.330874672,-32.10185668,0.990741149,47193
32100,"Marquette, MI",Michigan,-1.680772952,-32.68415568,1.686210563,53970
19260,"Danville, VA",Virginia,-2.095708495,-31.83378511,0.621386604,42175
11940,"Athens, TN",Tennessee,-1.406486247,-32.1659291,0.959874265,43285
30300,"Lewiston, ID-WA",Idaho,-1.663499818,-33.33067747,2.193443104,56430
22060,"Faribault-Northfield, MN",Minnesota,-1.758627241,-34.08891275,2.89247498,68584
24860,"Greenville-Anderson-Greer, SC",South Carolina,-12.15107292,-34.84412422,-1.014829417,54886
40900,"Sacramento-Roseville-Folsom, CA",California,-30.14129845,-39.0027636,1.921060187,72280
41620,"Salt Lake City-Murray, UT",Utah,-15.35847187,-37.38346914,1.656511341,74842
13940,"Blackfoot, ID",Idaho,-1.31256958,-32.4707818,1.331629646,55472
26900,"Indianapolis-Carmel-Greenwood, IN",Indiana,-26.40529601,-35.72589589,-2.42746039,61552
28940,"Knoxville, TN",Tennessee,-11.66705449,-34.55349338,-0.383687684,54636
40940,"Safford, AZ",Arizona,-1.227411203,-32.41465152,0.952088996,51353
22580,"Forest City, NC",North Carolina,-1.572718995,-31.80515628,0.628963245,42608
24780,"Greenville, NC",North Carolina,-3.234308612,-33.15061623,0.894582154,47437
23060,"Fort Wayne, IN",Indiana,-5.898828024,-33.12447446,0.63680357,55341
46300,"Twin Falls, ID",Idaho,-2.156873884,-33.14582307,1.444830341,52919
27940,"Juneau, AK",Alaska,-1.649071845,-37.1751539,5.959409342,88390
31500,"Madison, IN",Indiana,-1.172855135,-32.35047396,1.449420364,52718
34020,"Morgan City, LA",Louisiana,-1.415344954,-31.96958681,0.690555187,40485
25100,"Guymon, OK",Oklahoma,-0.98007599,-31.91315803,1.060642411,52282
24180,"Granbury, TX",Texas,-1.643629303,-34.28069948,2.838950152,64041
22220,"Fayetteville-Springdale-Rogers, AR",Arkansas,-7.313360186,-34.50530949,0.6673988,57603
31900,"Mansfield, OH",Ohio,-2.230122774,-31.81326147,0.926074155,49547
18100,"Columbus, NE",Nebraska,-1.223917824,-32.85636424,2.078994985,62305
44980,"Sunbury, PA",Pennsylvania,-1.895292511,-31.62600132,1.031050986,48671
10100,"Aberdeen, SD",South Dakota,-1.39912509,-32.94193762,1.961434433,59270
28860,"Kirksville, MO",Missouri,-1.13953955,-31.79296979,0.61841373,42042
35900,"North Wilkesboro, NC",North Carolina,-1.607551315,-32.03845204,0.747851154,44107
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",South Carolina,-7.245374083,-35.02433289,0.400629678,52660
42200,"Santa Maria-Santa Barbara, CA",California,-7.210367089,-40.2908349,7.005653183,74624
41260,"St. Marys, PA",Pennsylvania,-1.098540868,-31.67231024,1.284451702,53440
33580,"Mitchell, SD",South Dakota,-1.130107796,-32.63025074,1.827149808,51590
36020,"Oak Harbor, WA",Washington,-2.205961348,-36.60143147,5.157902654,68604
15700,"Cambridge, MD",Maryland,-1.29467462,-33.36124015,2.390364639,52917
42620,"Searcy, AR",Arkansas,-1.733864333,-32.23837244,0.679861393,44029
27380,"Jacksonville, TX",Texas,-1.369886044,-32.00155429,0.791773624,48186
45520,"The Dalles, OR",Oregon,-1.202012873,-33.37811833,2.571921614,53105
31860,"Mankato, MN",Minnesota,-2.241597025,-33.84287878,2.398108692,60827
16660,"Charleston-Mattoon, IL",Illinois,-1.578272058,-31.99511029,0.915837865,48142
28900,"Klamath Falls, OR",Oregon,-1.697387334,-32.86379262,1.512500032,46491
21820,"Fairbanks-College, AK",Alaska,-2.467434772,-36.3146563,4.150474433,76992
43900,"Spartanburg, SC",South Carolina,-4.637139408,-33.23183503,0.577034481,52332
12540,"Bakersfield-Delano, CA",California,-11.64990671,-36.31665607,-1.085302339,53350
45380,"Taylorville, IL",Illinois,-1.137122009,-31.7103567,1.159138115,52834
35580,"New Ulm, MN",Minnesota,-1.079922518,-32.31209709,1.854120877,61120
34420,"Mount Pleasant, TX",Texas,-1.280275992,-32.04471439,0.801846914,49600
29100,"La Crosse-Onalaska, WI-MN",Minnesota,-2.657741317,-33.55199951,2.152986939,58501
22820,"Fort Morgan, CO",Colorado,-1.195697518,-33.15045723,2.188931741,53682
31380,"Macomb, IL",Illinois,-1.149928091,-31.73029881,0.730902434,44471
21460,"Enterprise, AL",Alabama,-1.443327793,-32.81352585,1.617880287,55637
12020,"Athens-Clarke County, GA",Georgia,-3.597468284,-33.57093094,1.428211887,47214
29460,"Lakeland-Winter Haven, FL",Florida,-9.358299037,-34.45505858,-0.734064231,50584
22700,"Fort Dodge, IA",Iowa,-1.189047436,-31.54893338,0.968990685,47466
39300,"Providence-Warwick, RI-MA",Massachusetts,-21.98199357,-34.29030118,2.222833197,67818
38820,"Port Angeles, WA",Washington,-1.915939148,-34.26704718,3.002811948,52192
45980,"Troy, AL",Alabama,-1.218307548,-32.00881814,0.421015316,37446
30820,"Lock Haven, PA",Pennsylvania,-1.258752144,-32.28778369,1.446117922,50923
10980,"Alpena, MI",Michigan,-1.049588349,-31.45522517,0.855046769,43363
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",Florida,-2.90511568,-34.37648295,2.660867372,54740
12220,"Auburn-Opelika, AL",Alabama,-2.977198065,-33.65523659,1.32673901,51463
35300,"New Haven, CT",Connecticut,-12.06424394,-34.79962405,3.258515096,69905
15740,"Cambridge, OH",Ohio,-1.232870306,-31.97033808,1.00083589,45917
28580,"Key West-Key Largo, FL",Florida,-2.530741954,-39.08511925,7.542116626,70033
26740,"Hutchinson, KS",Kansas,-1.538817799,-31.85722046,1.012605732,49936
47920,"Washington Court House, OH",Ohio,-1.088726712,-31.94449876,1.227993665,47308
18380,"Cordele, GA",Georgia,-1.018667509,-31.47815067,0.222381069,36042
45020,"Sweetwater, TX",Texas,-0.906175141,-31.51587344,0.71819277,45537
37300,"Palestine, TX",Texas,-1.397080831,-31.90310574,0.64293908,43455
34220,"Moultrie, GA",Georgia,-1.268910054,-31.52556368,0.068019692,36435
27460,"Jamestown-Dunkirk, NY",New York,-2.434665464,-31.64736809,0.685808703,46820
27980,"Kahului-Wailuku, HI",Hawaii,-3.672448128,-39.55173732,8.234666107,80948
41540,"Salisbury, MD",Maryland,-6.421848626,-35.28571771,1.901296647,60446
10580,"Albany-Schenectady-Troy, NY",New York,-12.52050473,-34.7561407,2.372993528,71285
31020,"Longview-Kelso, WA",Washington,-2.236746373,-33.76728989,2.435063647,54506
48140,"Wausau, WI",Wisconsin,-2.911532404,-33.2157311,1.793517989,61783
37100,"Oxnard-Thousand Oaks-Ventura, CA",California,-11.81059334,-41.50853182,7.047185274,88131
24980,"Grenada, MS",Mississippi,-0.983585528,-31.60250816,0.718630298,40122
16300,"Cedar Rapids, IA",Iowa,-4.264600078,-33.62855166,1.600878641,64687
47700,"Warsaw, IN",Indiana,-1.801408851,-33.05368187,1.846292666,61366
44140,"Springfield, MA",Massachusetts,-9.913748259,-34.08584583,2.105915367,59419
23620,"Gainesville, TX",Texas,-1.358251968,-33.40624636,2.24502402,60202
32860,"Menomonie, WI",Wisconsin,-1.405184138,-33.09655664,2.008279847,58783
45700,"Tifton, GA",Georgia,-1.246443911,-31.97244746,0.776298816,45639
46060,"Tucson, AZ",Arizona,-14.4492058,-35.73773941,-1.150692167,53379
22020,"Fargo, ND-MN",Minnesota,-4.229966369,-34.6929432,2.315565559,64666
26820,"Idaho Falls, ID",Idaho,-2.591087985,-33.6620055,1.854577896,61007
27300,"Jacksonville, IL",Illinois,-1.235954303,-31.92409576,1.234819159,52040
36660,"Opelousas, LA",Louisiana,-1.744082147,-31.54455874,0.139520617,36403
14660,"Brainerd, MN",Minnesota,-2.139928423,-33.6825766,2.105724801,55154
35840,"North Port-Bradenton-Sarasota, FL",Florida,-11.38609259,-36.44051904,1.720240669,60810
43620,"Sioux Falls, SD-MN",Minnesota,-4.245542393,-34.44150391,1.997092126,65621
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Florida,-9.09602545,-34.6228687,0.935827387,50360
20940,"El Centro, CA",California,-2.934447934,-33.34102174,1.085342644,47622
43300,"Sherman-Denison, TX",Texas,-2.496641847,-33.21363312,1.553933445,54815
19060,"Cumberland, MD-WV",Maryland,-1.985330052,-31.87917187,1.058582125,47330
39740,"Reading, PA",Pennsylvania,-6.106343376,-34.02710059,1.835887041,63728
48300,"Wenatchee-East Wenatchee, WA",Washington,-2.503040573,-34.84602537,3.068093899,59757
22520,"Florence-Muscle Shoals, AL",Alabama,-2.609585531,-32.30176298,0.826656579,48084
35740,"Norfolk, NE",Nebraska,-1.396309045,-32.39721221,1.498193544,55793
40420,"Rockford, IL",Illinois,-5.051694578,-32.90168487,0.975398019,56027
45180,"Talladega-Sylacauga, AL",Alabama,-1.725229573,-31.67713092,0.287056685,41325
13420,"Bemidji, MN",Minnesota,-1.4957278,-33.114072,1.379540008,49160
43060,"Shawnee, OK",Oklahoma,-1.71316021,-32.40310408,0.720701322,49250
10780,"Alexandria, LA",Louisiana,-2.742088884,-32.72048556,0.815873491,46367
32180,"Marshall, MO",Missouri,-0.984348769,-31.51272491,0.741981946,44720
21120,"Elk City, OK",Oklahoma,-1.053662016,-32.26246623,1.181303255,50721
39900,"Reno, NV",Nevada,-7.136625593,-36.42308138,3.306236378,64801
12100,"Atlantic City-Hammonton, NJ",New Jersey,-4.443229494,-34.6682647,3.140074163,62110
38540,"Pocatello, ID",Idaho,-1.954780247,-32.66871088,1.269911389,51429
16260,"Cedar City, UT",Utah,-1.489655631,-33.498265,2.019489155,51807
25740,"Helena, MT",Montana,-1.960797722,-34.41234318,3.2449887,66419
13780,"Binghamton, NY",New York,-3.953872012,-32.56100803,1.208217533,54295
28300,"Keene, NH",New Hampshire,-1.916353241,-34.06758285,3.072441864,64751
47300,"Visalia, CA",California,-6.488296158,-34.80738453,0.258320686,49687
19580,"Defiance, OH",Ohio,-1.230918319,-32.39689768,1.686270545,59931
31420,"Macon-Bibb County, GA",Georgia,-3.731248189,-32.53248135,0.553669778,44332
46140,"Tulsa, OK",Oklahoma,-14.12220639,-36.42112459,-2.710006244,55739
17580,"Clovis, NM",New Mexico,-1.427384358,-32.51185687,1.140889036,45092
14580,"Bozeman, MT",Montana,-2.56470955,-36.41617736,4.529132381,66397
46980,"Vicksburg, MS",Mississippi,-1.366591708,-32.27039038,1.058327854,45113
12980,"Battle Creek, MI",Michigan,-2.466451821,-32.20687116,0.987401136,48607
30620,"Lima, OH",Ohio,-2.043594773,-32.09662905,1.128385163,53131
43780,"South Bend-Mishawaka, IN-MI",Indiana,-4.886270464,-32.83751088,0.891468337,53323
32020,"Marion, OH",Ohio,-1.541964279,-31.8255649,0.98937419,47498
26700,"Huron, SD",South Dakota,-0.994142325,-31.79021021,1.181126574,51662
13380,"Bellingham, WA",Washington,-3.982472675,-36.11368661,3.844555902,62984
18420,"Corinth, MS",Mississippi,-1.133319711,-31.47350603,0.540157376,42086
47080,"Vidalia, GA",Georgia,-1.162428231,-31.50720919,0.269685686,40513
45000,"Susanville, CA",California,-1.224693276,-33.40829216,2.350010156,56352
13220,"Beckley, WV",West Virginia,-2.212405638,-31.80186717,0.440291213,42817
41140,"St. Joseph, MO-KS",Kansas,-2.345851675,-32.309574,1.152197156,52810
40100,"Rio Grande City-Roma, TX",Texas,-1.361630778,-30.9992056,-0.667384967,30387
39940,"Rexburg, ID",Idaho,-1.54014653,-33.24628472,1.38470931,43630
44340,"Statesboro, GA",Georgia,-1.839586719,-32.80314062,1.001766621,45550
27220,"Jackson, WY-ID",Idaho,-1.841046989,-38.90000821,7.673163515,81427
39660,"Rapid City, SD",South Dakota,-2.750935146,-34.13887258,1.877916805,57615
27500,"Janesville-Beloit, WI",Wisconsin,-2.859720896,-33.05015145,1.747640076,57875
14260,"Boise City, ID",Idaho,-9.646054882,-35.98279138,0.966939528,60568
14860,"Bridgeport-Stamford-Danbury, CT",Connecticut,-13.39526363,-37.9966711,7.746129215,95645
36940,"Owatonna, MN",Minnesota,-1.306889953,-33.37819917,2.496909482,64903
20780,"Edwards, CO",Colorado,-2.187358134,-39.69452742,8.142448958,84790
26620,"Huntsville, AL",Alabama,-6.720760917,-34.4634182,1.327001216,64483
45580,"Thomaston, GA",Georgia,-1.008540756,-31.36371686,0.438563978,37640
43460,"Sikeston, MO",Missouri,-1.21273033,-31.81945443,0.798673191,44139
23940,"Gillette, WY",Wyoming,-1.769780614,-34.74933036,3.023574488,78833
26090,"Holland, MI",Michigan,-2.21766959,-33.43933442,1.990012191,62965
33020,"Mexico, MO",Missouri,-1.000334909,-31.43336286,0.689031303,44261
21180,"Elkins, WV",West Virginia,-1.084027129,-31.69700837,0.796834664,43320
48180,"Waycross, GA",Georgia,-1.366491657,-31.55869903,0.247454167,38469
11020,"Altoona, PA",Pennsylvania,-2.30961364,-32.16652739,1.212641311,49181
23780,"Garden City, KS",Kansas,-1.287272644,-32.67314503,1.567881088,59477
17980,"Columbus, GA-AL",Alabama,-5.019027029,-33.35593754,0.65866873,47571
46020,"Truckee-Grass Valley, CA",California,-2.488976536,-37.34871901,5.957000964,66096
43980,"Spencer, IA",Iowa,-0.954688111,-32.00644493,1.520878787,50521
40080,"Richmond-Berea, KY",Kentucky,-2.138861642,-32.55515368,0.991534304,47106
41860,"San Francisco-Oakland-Fremont, CA",California,-63.36651079,-38.5242486,18.14913846,106025
15220,"Brownwood, TX",Texas,-1.234399435,-32.13802103,1.066721433,48365
48060,"Watertown-Fort Drum, NY",New York,-2.388589027,-33.56613729,1.814339389,52685
44220,"Springfield, OH",Ohio,-2.468461476,-32.12644312,1.097473202,50873
41180,"St. Louis, MO-IL",Illinois,-36.55580848,-35.76536884,-3.539828398,63705
32900,"Merced, CA",California,-4.242460103,-34.69021366,1.959862656,53672
15580,"Butte-Silver Bow, MT",Montana,-1.236261489,-32.04960135,1.344306539,45718
14620,"Bradford, PA",Pennsylvania,-1.247846167,-31.3579468,0.84951206,48647
47220,"Vineland, NJ",New Jersey,-2.757843602,-33.71529692,2.043601405,54149
12700,"Barnstable Town, MA",Massachusetts,-4.108890294,-37.39984396,6.111686337,74336
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minnesota,-45.68393768,-38.78495274,-1.622724431,80421
38620,"Ponca City, OK",Oklahoma,-1.3154921,-31.55628544,0.639490412,46809
42740,"Sedalia, MO",Missouri,-1.253401107,-31.94033822,1.032782813,46157
25720,"Heber, UT",Utah,-2.331624708,-39.3407702,7.788651055,94989
42540,"Scranton--Wilkes-Barre, PA",Pennsylvania,-7.978450855,-32.67088198,0.65311241,53491
10860,"Alice, TX",Texas,-1.333786719,-31.53213334,0.118604785,41461
